The ground state energy found for rmin = 0.0001 and rmax = 8 with acc = 0.01:
Calculated:    -0.50003223916033 Hartree
Exact:         -0.5 Hartree (given in exercise).




2.875 -0.411355564746989
3 -0.428142737161474
3.125 -0.437181412784605
3.25 -0.448057738885757
3.375 -0.457051305018909
3.5 -0.464510196354251
3.625 -0.470718353846002
3.75 -0.475908674710836
3.875 -0.480274653970852
4 -0.483978001423064
4.125 -0.487154910691278
4.25 -0.489920670452751
4.375 -0.49056399733664
4.5 -0.492222743110908
4.625 -0.493603497316204
4.75 -0.494756686256833
4.875 -0.495725521223965
5 -0.496547458335063
5.125 -0.497255333088403
5.25 -0.497878245933347
5.375 -0.498442189109878
5.5 -0.49897084685786
5.625 -0.498675838683618
5.75 -0.49892067671291
5.875 -0.499123894280163
6 -0.499294045395766
6.125 -0.499438717798842
6.25 -0.499564784425017
6.375 -0.499678650572021
